Serial,Event,&quot;Province&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
100456,EARTHQUAKE,MANICA,23/02/2006,0,1210,0
53335,EPIDEMIC,TETE,2004/0/0,0,53911,0
53333,EPIDEMIC,TETE,2004/0/0,0,2255,0
52718,FLASH FLOOD,TETE,15/03/2004,0,0,0
53351,EPIDEMIC,TETE,2004/0/0,0,1161,0
17521,FOREST FIRE,NIASSA,2009/0/0,0,0,0
53349,EPIDEMIC,TETE,2004/0/0,0,6947,0
17512,FOREST FIRE,NIASSA,07/05/2007,0,0,0
17518,FOREST FIRE,NIASSA,2007/0/0,0,0,0
52557,PLAGUE,TETE,2004/3/0,0,0,0
52560,PLAGUE,TETE,2004/2/0,0,0,0
28278,CYCLONE,CABO DELGADO,12/11/2002,0,0,0
52669,PLAGUE,TETE,2004/0/0,0,845,0
28277,CYCLONE,CABO DELGADO,12/11/2002,0,0,0
100957,CYCLONE,NAMPULA,01/01/2004,0,0,0
74127,CYCLONE,SOFALA,02/03/2003,0,0,0
81608,CYCLONE,INHAMBANE,02/03/2003,0,0,0
17504,FOREST FIRE,NIASSA,23/09/2008,0,0,0
17503,FOREST FIRE,NIASSA,29/09/2008,0,0,11.5
53303,PLAGUE,TETE,2007/0/0,0,0,0
17502,FOREST FIRE,NIASSA,29/09/2008,0,0,0
52678,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
17292,FLASH FLOOD,NIASSA,2005/0/0,0,2250,0
17291,FLASH FLOOD,NIASSA,2005/0/0,0,2000,0
45612,CYCLONE,ZAMBEZIA,08/04/2000,0,15000,0
17282,FLASH FLOOD,NIASSA,2009/0/0,0,0,0
17278,FOREST FIRE,NIASSA,2006/0/0,0,0,0
52773,PLAGUE,TETE,2007/0/0,0,0,0
52723,CONFLICT MAN WILD FAUNA ,TETE,2007/9/0,0,0,0
52721,CONFLICT MAN WILD FAUNA ,TETE,2007/11/0,0,0,0
52720,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
52742,CONFLICT MAN WILD FAUNA ,TETE,2008/6/0,0,0,0
52745,CONFLICT MAN WILD FAUNA ,TETE,2008/2/0,0,0,0
52747,CONFLICT MAN WILD FAUNA ,TETE,2008/1/0,0,0,0
52807,PLAGUE,TETE,2008/1/0,0,0,0
74732,FLASH FLOOD,SOFALA,2001/1/0,0,0,0
52829,DROUGHT,TETE,2008/10/0,0,9169,0
52830,RAINS,TETE,21/02/2008,0,0,0
17258,FOREST FIRE,NIASSA,2008/7/0,0,0,0
17261,STRONG WIND,NIASSA,2000/0/0,0,0,0
53072,PLAGUE,TETE,2008/2/0,0,0,0
53073,PLAGUE,TETE,2008/5/0,0,0,0
52770,CONFLICT MAN WILD FAUNA ,TETE,2008/4/0,0,0,0
17254,STRONG WIND,NIASSA,2004/0/0,0,0,0
17253,FOREST FIRE,NIASSA,2000/5/0,0,0,0
52741,CONFLICT MAN WILD FAUNA ,TETE,2009/4/0,0,0,0
17250,FOREST FIRE,NIASSA,2006/7/0,0,0,0
52380,CONFLICT MAN WILD FAUNA ,TETE,2009/1/0,0,0,0
53366,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,15020,0
52769,CONFLICT MAN WILD FAUNA ,TETE,2009/4/0,0,6500,0
74621,EPIDEMIC,SOFALA,30/06/2004,0,116,0
52528,CONFLICT MAN WILD FAUNA ,TETE,19/01/2009,0,3500,0
75082,CYCLONE,SOFALA,22/02/2007,0,0,0
17231,CYCLONE,NIASSA,08/07/2007,0,0,0
17230,CYCLONE,NIASSA,16/11/2006,0,0,0
17229,FLASH FLOOD,NIASSA,04/04/2009,0,0,0
17227,FOREST FIRE,NIASSA,22/10/2009,0,0,0
17226,FOREST FIRE,NIASSA,17/08/2009,0,0,0
17228,FOREST FIRE,NIASSA,2009/0/0,0,0,0
74144,PLAGUE,SOFALA,04/03/2006,0,0,0
52846,RAINS,SOFALA,2006/1/0,0,0,0
74613,EPIDEMIC,SOFALA,30/09/2004,0,2569,0
17558,CONFLICT MAN WILD FAUNA ,NIASSA,2007/2/0,0,0,0
36211,RAINS,NAMPULA,22/12/2007,0,0,0
17495,DROUGHT,NIASSA,1990/10/0,0,0,0
100873,DROUGHT,SOFALA,2001/1/0,0,400,0
17485,RAINS,NIASSA,2008/3/0,0,0,0
17487,FLASH FLOOD,NIASSA,03/01/2008,0,0,0
74852,CONFLICT MAN WILD FAUNA ,SOFALA,04/05/2007,0,0,0
17482,FIRE,NIASSA,2009/9/0,0,0,0
17481,FIRE,NIASSA,2004/9/0,0,0,0
74247,FLOOD,SOFALA,31/01/2007,0,36115,0
17480,DROUGHT,NIASSA,2005/0/0,0,0,0
17479,DROUGHT,NIASSA,2005/0/0,0,0,0
74094,CYCLONE,SOFALA,01/03/2007,0,39115,0
17476,FLASH FLOOD,NIASSA,2001/1/0,0,0,0
74086,FLASH FLOOD,SOFALA,27/01/2007,0,253,0
74238,DROUGHT,SOFALA,04/04/2002,0,61367,0
74083,FLASH FLOOD,SOFALA,2007/0/0,0,0,0
74632,EPIDEMIC,SOFALA,30/04/2004,0,466,0
75150,FLOOD,SOFALA,2007/1/0,0,1563,0
36829,PLAGUE,NAMPULA,2004/0/0,0,0,0
36828,PLAGUE,NAMPULA,2004/0/0,0,0,0
17302,CONFLICT MAN WILD FAUNA ,NIASSA,2004/0/0,0,0,0
74228,DROUGHT,SOFALA,21/05/2002,0,4210,0
17463,STRONG WIND,NIASSA,1997/0/0,0,0,0
17462,STORM,NIASSA,18/02/1997,0,0,0
74227,DROUGHT,SOFALA,21/05/2002,0,4970,0
100865,FLOOD,SOFALA,30/03/2002,0,5394,0
17459,FIRE,NIASSA,21/04/2008,0,0,0
36889,DROUGHT,NAMPULA,2004/0/0,0,0,0
36523,STORM,NAMPULA,31/01/2004,0,0,0
36562,EPIDEMIC,NAMPULA,2004/0/0,0,5004,0
36565,EPIDEMIC,NAMPULA,2004/0/0,0,26177,0
36474,DROUGHT,NAMPULA,2004/0/0,0,0,0
36567,EPIDEMIC,NAMPULA,2004/0/0,0,654,0
36796,PLAGUE,NAMPULA,2004/0/0,0,0,0
100862,FLOOD,SOFALA,2002/4/0,0,58510,0
36360,STORM,NAMPULA,2004/10/0,0,30,0
17396,RAINS,NIASSA,2001/0/0,0,500,0
100145,CYCLONE,NAMPULA,02/03/1997,0,0,0
28395,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
74704,CONFLICT MAN WILD FAUNA ,SOFALA,2008/0/0,2,2,0
28394,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
28393,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
28381,FLASH FLOOD,CABO DELGADO,2003/0/0,0,10164,0
28380,FLASH FLOOD,CABO DELGADO,2003/6/0,0,7725,0
28833,FLASH FLOOD,CABO DELGADO,2003/0/0,0,33,0
81635,CYCLONE,INHAMBANE,22/02/2000,0,1816,0
28372,FLASH FLOOD,CABO DELGADO,2003/0/0,0,5246,0
28371,FLASH FLOOD,CABO DELGADO,2002/0/0,0,105,0
28367,FLASH FLOOD,CABO DELGADO,2002/0/0,0,70,0
81786,EPIDEMIC,INHAMBANE,2004/0/0,0,1304,0
74880,EPIDEMIC,SOFALA,2008/0/0,0,852,0
74885,EPIDEMIC,SOFALA,2008/0/0,0,235,0
27986,FLASH FLOOD,CABO DELGADO,03/01/2004,0,0,0
27801,FLASH FLOOD,CABO DELGADO,26/04/2002,0,70,0
45429,EPIDEMIC,ZAMBEZIA,2004/0/0,0,8936,0
27894,FLASH FLOOD,CABO DELGADO,2001/0/0,0,0,0
100068,FLOOD,SOFALA,15/01/2001,0,56642,0
45278,PLAGUE,ZAMBEZIA,2004/0/0,0,0,0
17211,FOREST FIRE,NIASSA,2007/8/0,0,0,0
17440,RAINS,NIASSA,2006/2/0,0,0,0
74443,FLOOD,SOFALA,17/01/2008,0,12955,0
17435,FLOOD,NIASSA,2008/0/0,0,0,0
100142,CYCLONE,NAMPULA,02/03/1997,0,0,0
17425,FIRE,NIASSA,13/08/1998,0,115,0
81544,CYCLONE,INHAMBANE,22/02/2007,0,1000,0
17426,DROUGHT,NIASSA,1994/1/0,0,15729,0
81719,CYCLONE,INHAMBANE,22/02/2007,0,43170,0
81769,BIOLOGICAL,INHAMBANE,10/09/2008,0,0,0
17416,STRONG WIND,NIASSA,2007/2/0,0,0,0
17415,FLASH FLOOD,NIASSA,06/02/2007,0,114,0
17418,FLASH FLOOD,NIASSA,15/01/1995,0,4180,0
17414,FIRE,NIASSA,18/01/2008,0,5,0
17209,STRONG WIND,NIASSA,18/11/2007,0,0,0
81670,DROUGHT,INHAMBANE,2007/0/0,0,11690,0
81568,FLASH FLOOD,INHAMBANE,2008/12/0,0,141,0
17205,FIRE,NIASSA,20/05/2009,0,30,0
111166,FLOOD,MAPUTO,2000/3/0,0,1829,0
17204,FOREST FIRE,NIASSA,17/08/2007,0,0,0
28087,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
27949,FOREST FIRE,CABO DELGADO,28/08/2005,0,0,0
17403,FIRE,NIASSA,2007/7/0,0,0,0
36538,CYCLONE,NAMPULA,08/03/2008,0,500,0
93704,DROUGHT,GAZA,2006/0/0,0,1165,0
17401,FLASH FLOOD,NIASSA,1998/1/0,0,0,0
27962,RAINS,CABO DELGADO,18/11/2008,0,0,0
28370,FLASH FLOOD,CABO DELGADO,2002/0/0,0,345,0
28368,FLASH FLOOD,CABO DELGADO,2002/0/0,0,35,0
28363,FLASH FLOOD,CABO DELGADO,22/03/2002,0,630,0
93966,DROUGHT,GAZA,2006/0/0,0,2488,0
17556,FOREST FIRE,NIASSA,13/08/2007,0,0,0
28364,FLASH FLOOD,CABO DELGADO,2002/0/0,0,6540,0
28361,FLASH FLOOD,CABO DELGADO,2002/0/0,0,23795,0
17670,FOREST FIRE,NIASSA,2007/8/0,0,0,0
28360,FLASH FLOOD,CABO DELGADO,2002/0/0,0,95,0
28359,FLASH FLOOD,CABO DELGADO,2002/0/0,0,1915,0
28357,FLASH FLOOD,CABO DELGADO,2001/0/0,0,5500,0
28356,FLASH FLOOD,CABO DELGADO,2001/0/0,0,967,0
36808,FLASH FLOOD,NAMPULA,2007/12/0,0,0,0
28354,FLASH FLOOD,CABO DELGADO,2001/0/0,0,494,0
28355,FLASH FLOOD,CABO DELGADO,2001/3/0,0,95,0
28352,FLASH FLOOD,CABO DELGADO,2001/0/0,0,1770,0
28353,FLASH FLOOD,CABO DELGADO,2001/3/0,0,1590,0
28351,FLASH FLOOD,CABO DELGADO,2001/0/0,0,132,0
28349,FLASH FLOOD,CABO DELGADO,2001/0/0,0,1538,0
28348,FLASH FLOOD,CABO DELGADO,2001/0/0,0,967,0
74510,FLOOD,NAMPULA,2007/0/0,0,10,0
28347,FLASH FLOOD,CABO DELGADO,2001/0/0,0,1050,0
74512,FLOOD,NAMPULA,16/02/2007,0,90,0
28346,FLASH FLOOD,CABO DELGADO,2001/0/0,0,4866,0
28345,FLASH FLOOD,CABO DELGADO,2001/0/0,0,133,0
35963,FOREST FIRE,NAMPULA,29/09/2007,0,0,0
28344,FLASH FLOOD,CABO DELGADO,2001/0/0,0,2792,0
36216,RAINS,NAMPULA,22/12/2007,0,0,0
28341,FLASH FLOOD,CABO DELGADO,2006/0/0,0,1325,0
17698,FOREST FIRE,NIASSA,30/10/2007,0,0,0
17696,FLASH FLOOD,NIASSA,2001/0/0,0,0,0
17695,FLASH FLOOD,NIASSA,2007/3/0,0,80,0
93513,STORM,GAZA,03/03/2006,0,0,0
17690,STRONG WIND,NIASSA,28/01/2004,0,0,0
17689,FOREST FIRE,NIASSA,26/10/2006,0,0,0
93527,STORM,GAZA,03/03/2006,0,0,0
93703,FLOOD,GAZA,2006/0/0,0,556,0
17678,FOREST FIRE,NIASSA,13/07/2009,0,0,0
17676,FOREST FIRE,NIASSA,2009/8/0,0,0,0
52593,PLAGUE,TETE,2003/6/0,0,0,0
52587,PLAGUE,TETE,2003/0/0,0,0,0
62150,FOREST FIRE,MANICA,31/08/2008,0,530,0
93626,DROUGHT,GAZA,03/11/2008,0,6807,0
62382,FOREST FIRE,MANICA,31/08/2008,0,0,0
93629,DROUGHT,GAZA,03/10/2008,0,361,0
17666,FOREST FIRE,NIASSA,18/10/2006,0,0,0
17665,FOREST FIRE,NIASSA,16/10/2006,0,0,0
17664,FOREST FIRE,NIASSA,16/10/2006,0,0,0
93570,DROUGHT,GAZA,03/12/2008,0,6549,0
17656,FOREST FIRE,NIASSA,16/10/2006,0,0,0
17655,FOREST FIRE,NIASSA,17/08/2007,0,0,0
94020,DROUGHT,GAZA,2008/0/0,0,17248,0
17652,FOREST FIRE,NIASSA,2007/0/0,0,0,0
28340,FLASH FLOOD,CABO DELGADO,2006/0/0,0,35,0
28339,FLASH FLOOD,CABO DELGADO,2006/0/0,0,1260,0
100478,FLOOD,INHAMBANE,2000/10/0,0,0,0
28338,FLASH FLOOD,CABO DELGADO,2006/0/0,0,9295,0
28337,FLASH FLOOD,CABO DELGADO,2006/0/0,0,270,0
28336,FLASH FLOOD,CABO DELGADO,2006/0/0,0,5925,0
28334,FLASH FLOOD,CABO DELGADO,2006/0/0,0,865,0
28333,FLOOD,CABO DELGADO,2006/0/0,0,3705,0
28332,FLASH FLOOD,CABO DELGADO,2006/0/0,0,2510,0
28331,FLASH FLOOD,CABO DELGADO,2006/0/0,0,1875,0
28330,FLASH FLOOD,CABO DELGADO,2006/0/0,0,2045,0
53269,DROUGHT,TETE,18/06/2003,0,42500,0
28328,FLASH FLOOD,CABO DELGADO,2006/0/0,0,950,0
28327,FLASH FLOOD,CABO DELGADO,2006/0/0,0,45,0
62381,FLOOD,MANICA,28/12/2007,0,10670,0
28322,FOREST FIRE,CABO DELGADO,2007/0/0,0,0,0
62189,FLOOD,MANICA,2007/12/0,0,2234,0
28320,DROUGHT,CABO DELGADO,2007/0/0,0,1640,0
62081,FLASH FLOOD,MANICA,2007/12/0,0,0,0
52612,EPIDEMIC,TETE,2003/6/0,0,35978,0
52619,EPIDEMIC,TETE,2003/6/0,0,11115,0
52615,EPIDEMIC,TETE,2003/6/0,0,34904,0
52379,PLAGUE,TETE,2003/1/0,0,0,0
74250,EPIDEMIC,SOFALA,2003/0/0,2416,0,0
81667,FLASH FLOOD,INHAMBANE,2000/2/0,0,5000,0
17643,FOREST FIRE,NIASSA,17/08/2007,0,0,0
17648,FOREST FIRE,NIASSA,15/08/2007,0,0,0
100496,EPIDEMIC,SOFALA,09/01/2003,0,482,0
62195,STORM,MANICA,2007/12/0,0,0,0
62201,FOREST FIRE,MANICA,2008/9/0,0,0,0
17474,CONFLICT MAN WILD FAUNA ,NIASSA,2003/0/0,0,0,0
17200,FLASH FLOOD,NIASSA,30/06/1992,0,0,0
17177,CONFLICT MAN WILD FAUNA ,NIASSA,2003/0/0,0,0,0
36931,EPIDEMIC,NAMPULA,2003/0/0,0,40819,0
36933,EPIDEMIC,NAMPULA,2003/0/0,0,804,0
28000,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
36420,RAINS,NAMPULA,09/01/2007,0,870,0
36581,STORM,NAMPULA,29/04/2007,0,0,0
74511,FLOOD,NAMPULA,22/12/2007,0,3315,0
93800,FLASH FLOOD,GAZA,05/03/2009,0,0,0
100467,FLOOD,INHAMBANE,2001/0/0,0,10705,0
36821,PLAGUE,NAMPULA,2003/0/0,0,0,0
94003,DROUGHT,INHAMBANE,2002/1/0,0,130503,0
17637,FOREST FIRE,NIASSA,15/08/2007,0,0,0
94002,DROUGHT,INHAMBANE,2002/1/0,0,30321,0
27987,FLASH FLOOD,CABO DELGADO,03/01/2004,0,0,0
62380,FLOOD,MANICA,31/01/2008,0,0,0
62328,FLOOD,MANICA,2008/0/0,0,840,0
27983,FLASH FLOOD,CABO DELGADO,2002/0/0,0,0,0
17188,FLASH FLOOD,NIASSA,1990/0/0,0,0,0
27981,FLASH FLOOD,CABO DELGADO,12/11/2000,0,0,0
27980,FLASH FLOOD,CABO DELGADO,2005/6/0,0,0,0
27979,FLASH FLOOD,CABO DELGADO,2005/6/0,0,0,0
17185,FLOOD,NIASSA,07/03/1991,0,0,0
27978,FLASH FLOOD,CABO DELGADO,2005/6/0,0,0,0
27977,FLASH FLOOD,CABO DELGADO,2005/6/0,0,0,0
17182,DROUGHT,NIASSA,1993/0/0,0,0,0
27976,FLASH FLOOD,CABO DELGADO,2005/6/0,0,0,0
17631,FLOOD,NIASSA,2007/0/0,0,0,0
17181,FLASH FLOOD,NIASSA,1995/1/0,0,0,0
27974,FLASH FLOOD,CABO DELGADO,2005/6/0,0,0,0
17180,FLASH FLOOD,NIASSA,2007/0/0,0,0,0
17630,FOREST FIRE,NIASSA,2007/0/0,0,0,0
17179,FLASH FLOOD,NIASSA,2007/1/0,0,0,0
62379,FOREST FIRE,MANICA,01/09/2008,0,0,0
27972,DROUGHT,CABO DELGADO,2005/6/0,0,0,0
93918,DROUGHT,GAZA,2001/0/0,0,15689,0
27970,DROUGHT,CABO DELGADO,2005/6/0,0,0,0
27860,EPIDEMIC,CABO DELGADO,2003/0/0,805,2277,0
36057,DROUGHT,GAZA,2001/0/0,0,5008,0
27969,DROUGHT,CABO DELGADO,2005/6/0,0,0,0
27968,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/5/0,0,0,0
27965,DROUGHT,CABO DELGADO,18/06/2005,0,0,0
93921,DROUGHT,GAZA,2001/0/0,0,4720,0
62307,FOREST FIRE,MANICA,05/09/2008,0,155,0
17625,FOREST FIRE,NIASSA,20/09/2007,0,0,0
93913,DROUGHT,GAZA,2001/0/0,0,10796,0
17624,FOREST FIRE,NIASSA,27/09/2007,0,0,0
17626,FLOOD,NIASSA,05/09/2007,0,0,0
27964,RAINS,CABO DELGADO,18/11/2008,0,0,0
93915,DROUGHT,GAZA,2001/0/0,0,12898,0
17622,FOREST FIRE,NIASSA,06/09/2007,0,0,0
17173,FLOOD,NIASSA,2000/10/0,0,0,0
17623,FOREST FIRE,NIASSA,08/09/2007,0,0,0
27963,RAINS,CABO DELGADO,18/11/2008,0,0,0
27813,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2003/0/0,0,0,0
27959,RAINS,CABO DELGADO,30/04/2008,0,0,0
17621,FOREST FIRE,NIASSA,09/09/2007,0,0,0
27957,RAINS,CABO DELGADO,18/11/2008,0,0,0
17620,FOREST FIRE,NIASSA,10/09/2007,0,0,0
17171,FOREST FIRE,NIASSA,2009/9/0,0,0,0
17619,FOREST FIRE,NIASSA,13/09/2007,0,0,0
17169,FOREST FIRE,NIASSA,2008/9/0,0,0,0
17168,FOREST FIRE,NIASSA,2008/9/0,0,0,0
27954,RAINS,CABO DELGADO,18/11/2008,0,0,0
27953,FOREST FIRE,CABO DELGADO,18/11/2008,0,0,0
36640,RAINS,NAMPULA,22/12/2007,0,0,0
17612,FLASH FLOOD,NIASSA,2002/12/0,0,3412,0
17165,FOREST FIRE,NIASSA,2007/1/0,0,0,0
17611,FIRE,NIASSA,18/09/2003,0,0,0
17162,DROUGHT,NIASSA,1993/10/0,0,0,0
17609,DROUGHT,NIASSA,2003/5/0,0,0,0
17608,DROUGHT,NIASSA,2003/0/0,0,0,0
62377,FOREST FIRE,MANICA,01/09/2008,0,2050,0
17605,FLASH FLOOD,NIASSA,18/02/2003,0,1059,0
17601,FLASH FLOOD,NIASSA,2006/0/0,0,250,0
111514,FOREST FIRE,MAPUTO,2006/0/0,0,0,0
62293,FLOOD,MANICA,2007/0/0,0,3300,0
17789,FLASH FLOOD,NIASSA,1999/0/0,0,0,0
111515,FLOOD,MAPUTO,03/03/2006,0,143,0
17787,FLOOD,NIASSA,2006/0/0,0,0,0
36932,EPIDEMIC,NAMPULA,2003/4/0,0,1597,0
62092,CONFLICT MAN WILD FAUNA ,MANICA,2003/0/0,0,0,0
62376,FOREST FIRE,MANICA,01/09/2008,0,2639,0
111500,FOREST FIRE,MAPUTO,2006/0/0,0,0,0
111498,FOREST FIRE,MAPUTO,2006/0/0,0,0,0
111503,FOREST FIRE,MAPUTO,2007/0/0,0,0,0
17693,PLAGUE,NIASSA,2007/4/0,0,0,0
17653,FOREST FIRE,NIASSA,06/08/2007,0,0,0
17768,FLOOD,NIASSA,2008/0/0,0,0,0
62070,CONFLICT MAN WILD FAUNA ,MANICA,2009/1/0,0,0,0
111512,FOREST FIRE,MAPUTO,2005/0/0,0,0,0
93834,DROUGHT,GAZA,2004/0/0,0,0,0
93833,DROUGHT,GAZA,2004/0/0,0,0,0
17757,STORM,NIASSA,30/04/1997,0,0,0
111511,DROUGHT,MAPUTO,2005/0/0,0,4837,0
17753,FOREST FIRE,NIASSA,2006/12/0,0,0,0
17751,RAINS,NIASSA,2005/0/0,0,0,0
17750,STRONG WIND,NIASSA,2005/0/0,0,0,0
94067,DROUGHT,GAZA,2004/0/0,0,0,0
17749,RAINS,NIASSA,2004/0/0,0,0,0
17752,DROUGHT,NIASSA,2007/0/0,0,0,0
93947,DROUGHT,GAZA,2004/0/0,0,14943,0
93948,DROUGHT,GAZA,2004/0/0,0,8272,0
17745,FIRE,NIASSA,2009/0/0,0,0,0
17744,STRONG WIND,NIASSA,2004/0/0,0,0,0
17737,FOREST FIRE,NIASSA,2008/0/0,0,0,0
17736,FOREST FIRE,NIASSA,15/08/2007,0,0,0
36807,RAINS,NAMPULA,22/12/2007,0,0,0
36418,FIRE,NAMPULA,04/12/2007,100,0,0
111508,STRONG WIND,MAPUTO,26/12/2003,0,600,0
111212,DROUGHT,MAPUTO,2007/0/0,0,30679,0
111509,DROUGHT,MAPUTO,2007/0/0,0,0,0
101101,STRONG WIND,MAPUTO,04/06/2003,0,0,0
111510,DROUGHT,MAPUTO,2007/0/0,0,0,0
111408,EPIDEMIC,MAPUTO,2008/0/0,0,4867,0
17722,FOREST FIRE,NIASSA,2009/0/0,0,0,0
17721,FOREST FIRE,NIASSA,26/05/2009,0,0,0
36509,DROUGHT,NAMPULA,2005/11/0,0,0,0
27849,EPIDEMIC,CABO DELGADO,2006/0/0,395,0,0
17719,FIRE,NIASSA,19/03/2009,0,0,0
28211,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2007/0/0,0,0,0
111494,FOREST FIRE,MAPUTO,2005/0/0,0,0,0
17713,LANDSLIDE,NIASSA,27/11/2008,0,0,0
17703,STRONG WIND,NIASSA,07/01/2000,0,0,0
17701,STRONG WIND,NIASSA,28/03/2005,0,0,0
62386,FOREST FIRE,MANICA,01/09/2008,0,412,0
17398,FIRE,NIASSA,2008/0/0,0,0,0
17394,FLASH FLOOD,NIASSA,2006/1/0,0,0,0
17391,FIRE,NIASSA,2008/1/0,0,0,0
100495,PLAGUE,SOFALA,1995/0/0,0,0,0
17389,FLOOD,NIASSA,15/08/2008,0,0,0
62385,FOREST FIRE,MANICA,01/09/2008,0,3720,0
17388,FIRE,NIASSA,2008/0/0,0,50,0
17387,FIRE,NIASSA,12/09/2008,0,0,0
62383,FOREST FIRE,MANICA,01/09/2008,0,57,0
17217,CONFLICT MAN WILD FAUNA ,NIASSA,2009/0/0,0,48,0
17257,EPIDEMIC,NIASSA,2007/0/0,0,345,0
17799,CONFLICT MAN WILD FAUNA ,NIASSA,1997/0/0,0,0,0
17218,CONFLICT MAN WILD FAUNA ,NIASSA,2009/0/0,0,0,0
17375,FIRE,NIASSA,18/10/2006,0,0,0
36939,DROUGHT,NAMPULA,2007/9/0,0,0,0
17373,FIRE,NIASSA,25/09/2006,0,0,0
36572,EPIDEMIC,NAMPULA,2007/0/0,0,941,0
17371,FIRE,NIASSA,2006/0/0,0,0,0
81951,PLAGUE,INHAMBANE,1997/6/0,0,0,0
17374,FIRE,NIASSA,2006/0/0,0,0,0
36908,EPIDEMIC,NAMPULA,2008/0/0,0,62,0
62384,FOREST FIRE,MANICA,01/09/2008,0,35,0
17360,FIRE,NIASSA,20/10/2007,0,0,0
17358,FIRE,NIASSA,26/10/2006,0,0,0
45778,EPIDEMIC,ZAMBEZIA,2004/0/0,0,471,0
17353,FIRE,NIASSA,17/10/2006,0,0,0
100918,PLAGUE,ZAMBEZIA,1997/0/0,0,0,0
45795,LIGHTNING,ZAMBEZIA,28/11/2007,0,0,0
45691,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,2007/4/0,4,0,0
17350,FIRE,NIASSA,2008/8/0,0,0,0
45692,EPIDEMIC,ZAMBEZIA,2007/0/0,0,0,0
17348,FIRE,NIASSA,22/10/2007,0,0,0
45696,EPIDEMIC,ZAMBEZIA,2006/0/0,0,3483,0
45698,EPIDEMIC,ZAMBEZIA,2004/0/0,0,58628,0
45699,EPIDEMIC,ZAMBEZIA,2005/0/0,0,44263,0
17346,FIRE,NIASSA,2005/0/0,0,0,0
45830,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,2001/0/0,0,0,0
45837,EPIDEMIC,ZAMBEZIA,2007/0/0,0,0,0
45838,EPIDEMIC,ZAMBEZIA,08/04/2008,0,12449,0
45840,EPIDEMIC,ZAMBEZIA,2004/0/0,0,22727,0
17336,ALLUVION,NIASSA,2006/0/0,0,0,0
45843,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,08/04/2008,0,0,0
45844,FOREST FIRE,ZAMBEZIA,2008/8/0,0,0,0
17334,FIRE,NIASSA,22/03/2008,0,0,0
81934,FOREST FIRE,INHAMBANE,2008/12/0,0,0,0
17160,FLASH FLOOD,NIASSA,1994/10/0,0,0,0
45847,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,2007/0/0,0,0,0
45845,FOREST FIRE,ZAMBEZIA,2008/8/0,0,0,0
36873,CYCLONE,NAMPULA,08/03/2008,0,8405,0
100979,CONFLICT MAN WILD FAUNA ,NIASSA,1998/8/0,0,0,0
36178,CYCLONE,NAMPULA,08/03/2008,0,0,0
100980,CONFLICT MAN WILD FAUNA ,NIASSA,1998/0/0,0,0,0
36179,CYCLONE,NAMPULA,08/03/2008,0,0,0
36740,CYCLONE,NAMPULA,08/03/2008,0,5625,0
100982,CONFLICT MAN WILD FAUNA ,NIASSA,1998/0/0,0,0,0
36743,CYCLONE,NAMPULA,08/03/2008,0,0,0
36159,TROP. DEPRESS.,NAMPULA,2003/1/0,0,0,0
36190,CYCLONE,NAMPULA,08/03/2008,0,9750,0
45861,EPIDEMIC,ZAMBEZIA,2008/0/0,0,748,0
36136,CYCLONE,NAMPULA,01/01/2004,0,4176,0
17154,FOREST FIRE,NIASSA,2008/6/0,0,0,0
36135,CYCLONE,NAMPULA,01/01/2004,0,11467,0
36138,CYCLONE,NAMPULA,01/01/2004,0,2458,0
45867,PLAGUE,ZAMBEZIA,2008/0/0,0,0,0
45562,PLAGUE,SOFALA,2007/0/0,0,0,0
17152,FLASH FLOOD,NIASSA,2003/0/0,0,0,0
45868,PLAGUE,ZAMBEZIA,2008/0/0,0,0,0
45870,PLAGUE,ZAMBEZIA,2007/0/0,0,0,0
45869,PLAGUE,ZAMBEZIA,2006/8/0,0,0,0
45249,EPIDEMIC,NAMPULA,2003/0/0,0,1160,0
45576,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,2006/0/0,0,0,0
45580,EPIDEMIC,ZAMBEZIA,2006/0/0,0,34168,0
45581,EPIDEMIC,ZAMBEZIA,08/04/2007,0,39791,0
45582,EPIDEMIC,ZAMBEZIA,2006/0/0,0,65,0
45587,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,24/04/2007,0,0,0
45258,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,18/09/2009,0,0,0
17158,DROUGHT,NIASSA,1992/1/0,0,6000,0
45269,EPIDEMIC,ZAMBEZIA,2009/2/0,0,97,0
45270,PLAGUE,ZAMBEZIA,2009/8/0,0,0,0
