id,Country,Year,Type of event,Sum of Total affected,Sum of Total Damage
Ethiopia,2009,Drought,2009-9615-ETH,6200000,0
Ethiopia,2010,Flood,2010-0115-ETH,55700,0
Ethiopia,2010,Flood,2010-0450-ETH,25000,0
Ethiopia,2011,Drought,2010-9082-ETH,4805679,0
Ethiopia,2011,Flood,2011-0631-ETH,40200,0
Ethiopia,2012,Drought,2011-9663-ETH,1000000,0
Ethiopia,2013,Flood,2013-0125-ETH,51500,2200
Ethiopia,2015,Drought,2015-9545-ETH,10200000,1400000
Ethiopia,2015,Flood,2015-0548-ETH,210600,0
Ethiopia,2016,Flood,2016-0101-ETH,3080,0
Ethiopia,2016,Flood,2016-0186-ETH,490000,0
Ethiopia,2019,Flood,2019-0500-ETH,200000,0
Ethiopia,2020,Flood,2020-0159-ETH,219000,0
Ethiopia,2020,Flood,2020-0564-ETH,1010854,0
Ethiopia,2021,Drought,2021-9546-ETH,6800000,0
Ethiopia,2021,Flood,2021-0343-ETH,0,0
Ethiopia,2022,Drought,2022-9174-ETH,24100000,640000
Ethiopia,2022,Flood,2022-0716-ETH,264831,0
Ethiopia,2023,Flood,2023-0187-ETH,240000,0
Ethiopia,2023,Flood,2023-0728-ETH,1500000,0
Ethiopia,2024,Flood,2024-0341-ETH,181548,0
Guatemala,2001,Drought,2001-9383-GTM,113596,14000
Guatemala,2001,Earthquake,2001-0023-GTM,152,50
Guatemala,2001,Storm,2001-0570-GTM,6446,100
Guatemala,2002,Flood,2002-0103-GTM,98740,0
Guatemala,2002,Storm,2002-0849-GTM,1500,100
Guatemala,2005,Flood,2005-0593-GTM,0,0
Guatemala,2005,Storm,2005-0567-GTM,475314,988300
Guatemala,2007,Flood,2007-0468-GTM,656,0
Guatemala,2007,Flood,2007-0503-GTM,1440,0
Guatemala,2007,Storm,2007-0439-GTM,3905,0
Guatemala,2008,Flood,2008-0268-GTM,17300,0
Guatemala,2008,Flood,2008-0484-GTM,180000,0
Guatemala,2008,Storm,2008-0304-GTM,0,0
Guatemala,2009,Drought,2009-9415-GTM,2500000,0
Guatemala,2009,Flood,2009-0234-GTM,10800,0
Guatemala,2010,Flood,2010-0442-GTM,3270,0
Guatemala,2010,Storm,2010-0211-GTM,397962,650000
Guatemala,2010,Storm,2010-0260-GTM,2180,0
Guatemala,2010,Storm,2010-0503-GTM,0,0
Guatemala,2011,Earthquake,2011-0373-GTM,400,0
Guatemala,2011,Flood,2011-0338-GTM,6075,0
Guatemala,2011,Flood,2011-0386-GTM,528753,61913
Guatemala,2011,Flood,2011-0589-GTM,0,0
Guatemala,2011,Storm,2011-0267-GTM,0,0
Guatemala,2012,Drought,2012-9355-GTM,266485,0
Guatemala,2012,Earthquake,2012-0407-GTM,1321742,210000
Guatemala,2013,Earthquake,2013-0405-GTM,572,2000
Guatemala,2014,Drought,2014-9277-GTM,1300000,58000
Guatemala,2014,Earthquake,2014-0234-GTM,94783,0
Guatemala,2014,Flood,2014-0447-GTM,87500,0
Guatemala,2014,Storm,2014-0183-GTM,100000,0
Guatemala,2015,Flood,2015-0353-GTM,8291,0
Guatemala,2015,Flood,2015-0446-GTM,56845,0
Guatemala,2016,Storm,2016-0284-GTM,55,0
Guatemala,2017,Earthquake,2017-0382-GTM,3601,0
Guatemala,2017,Flood,2017-0196-GTM,160,0
Guatemala,2017,Flood,2017-0416-GTM,10080,0
Guatemala,2017,Flood,2017-0449-GTM,1000,0
Guatemala,2017,Flood,2017-0450-GTM,31319,0
Guatemala,2017,Storm,2017-0410-GTM,3175,0
Guatemala,2018,Drought,2018-9277-GTM,1500000,44669
Guatemala,2018,Flood,2018-0157-GTM,76845,0
Guatemala,2018,Flood,2018-0374-GTM,100,0
Guatemala,2019,Storm,2019-0395-GTM,63453,0
Guatemala,2019,Storm,2019-0490-GTM,15000,0
Guatemala,2020,Flood,2020-0183-GTM,16000,0
Guatemala,2020,Flood,2020-0264-GTM,4070,0
Guatemala,2020,Storm,2020-0218-GTM,306886,0
Guatemala,2020,Storm,2020-0474-GTM,2415888,386000
Guatemala,2020,Storm,2020-0495-GTM,131298,0
Guatemala,2021,Flood,2021-0230-GTM,2245,0
Guatemala,2021,Flood,2021-0300-GTM,10572,0
Guatemala,2021,Flood,2021-0588-GTM,11799,0
Guatemala,2022,Earthquake,2022-0092-GTM,31302,0
Guatemala,2022,Flood,2022-0317-GTM,2890023,204000
Guatemala,2022,Storm,2022-0647-GTM,457311,0
Guatemala,2023,Flood,2023-0365-GTM,4400005,0
Guatemala,2024,Flood,2024-0363-GTM,606115,0
Guatemala,2024,Storm,2024-0402-GTM,14400,0
Guatemala,2024,Storm,2024-0857-GTM,50240,0
Haiti,2001,Flood,2001-0207-HTI,5081,0
Haiti,2001,Storm,2001-0611-HTI,0,20
Haiti,2002,Flood,2002-0321-HTI,38339,1000
Haiti,2002,Storm,2002-0657-HTI,250,0
Haiti,2003,Drought,2003-9758-HTI,35000,0
Haiti,2003,Flood,2003-0439-HTI,12070,0
Haiti,2003,Flood,2003-0624-HTI,150000,0
Haiti,2003,Flood,2003-0759-HTI,320,0
Haiti,2003,Storm,2003-0495-HTI,155,0
Haiti,2004,Flood,2004-0231-HTI,31283,0
Haiti,2004,Storm,2004-0462-HTI,6500,1000
Haiti,2004,Storm,2004-0473-HTI,315594,50000
Haiti,2005,Flood,2005-0378-HTI,2500,0
Haiti,2005,Flood,2005-0586-HTI,11500,0
Haiti,2005,Flood,2005-0733-HTI,83,0
Haiti,2005,Storm,2005-0351-HTI,15036,50000
Haiti,2005,Storm,2005-0382-HTI,750,0
Haiti,2005,Storm,2005-0567-HTI,10000,0
Haiti,2005,Storm,2005-0585-HTI,0,500
Haiti,2005,Storm,2005-0597-HTI,2192,0
Haiti,2006,Flood,2006-0651-HTI,20010,0
Haiti,2006,Flood,2006-0716-HTI,4690,0
Haiti,2006,Storm,2006-0466-HTI,15000,0
Haiti,2007,Flood,2007-0134-HTI,15014,0
Haiti,2007,Flood,2007-0167-HTI,12500,0
Haiti,2007,Flood,2007-0281-HTI,1500,0
Haiti,2007,Flood,2007-0496-HTI,75947,0
Haiti,2007,Storm,2007-0360-HTI,3966,0
Haiti,2007,Storm,2007-0523-HTI,108763,0
Haiti,2007,Storm,2007-0612-HTI,2352,0
Haiti,2008,Storm,2008-0338-HTI,220,0
Haiti,2008,Storm,2008-0352-HTI,73006,0
Haiti,2008,Storm,2008-0378-HTI,48000,0
Haiti,2008,Storm,2008-0384-HTI,125050,0
Haiti,2009,Flood,2009-0198-HTI,9910,0
Haiti,2009,Flood,2009-0418-HTI,296,0
Haiti,2009,Flood,2009-0469-HTI,2500,0
Haiti,2010,Earthquake,2010-0017-HTI,3700000,8000000
Haiti,2010,Flood,2010-0067-HTI,2,0
Haiti,2010,Flood,2010-0092-HTI,22085,0
Haiti,2010,Flood,2010-0542-HTI,0,0
Haiti,2010,Storm,2010-0508-HTI,73122,0
Haiti,2010,Storm,2010-0571-HTI,5020,0
Haiti,2011,Flood,2011-0199-HTI,2358,0
Haiti,2011,Flood,2011-0383-HTI,2080,0
Haiti,2011,Storm,2011-0303-HTI,1500,0
Haiti,2011,Storm,2011-0328-HTI,1544,0
Haiti,2012,Flood,2012-0114-HTI,11000,0
Haiti,2012,Flood,2012-0237-HTI,7600,0
Haiti,2012,Flood,2012-0596-HTI,7865,0
Haiti,2012,Storm,2012-0313-HTI,8007,0
Haiti,2012,Storm,2012-0410-HTI,201850,254000
Haiti,2013,Flood,2013-0213-HTI,33265,0
Haiti,2014,Drought,2014-9102-HTI,1000000,2000
Haiti,2014,Flood,2014-0453-HTI,30000,0
Haiti,2015,Flood,2015-0116-HTI,45000,0
Haiti,2015,Storm,2015-0375-HTI,1969,0
Haiti,2016,Drought,2016-9052-HTI,3600000,84000
Haiti,2016,Flood,2016-0053-HTI,48280,2000
Haiti,2016,Flood,2016-0126-HTI,22070,0
Haiti,2016,Flood,2016-0165-HTI,0,0
Haiti,2016,Flood,2016-0184-HTI,3000,0
Haiti,2016,Flood,2016-0185-HTI,18373,0
Haiti,2016,Flood,2016-0418-HTI,2782,0
Haiti,2016,Storm,2016-0355-HTI,2100439,2000000
Haiti,2017,Flood,2017-0209-HTI,342,0
Haiti,2017,Flood,2017-0452-HTI,50000,0
Haiti,2017,Storm,2017-0137-HTI,0,0
Haiti,2017,Storm,2017-0381-HTI,40092,0
Haiti,2017,Storm,2017-0383-HTI,0,0
Haiti,2018,Earthquake,2018-0360-HTI,39336,0
Haiti,2019,Flood,2019-0215-HTI,3108,0
Haiti,2019,Flood,2019-0445-HTI,1325,0
Haiti,2020,Storm,2020-0376-HTI,44175,0
Haiti,2021,Earthquake,2021-0511-HTI,702763,1620071
Haiti,2021,Flood,2021-0184-HTI,13380,0
Haiti,2021,Storm,2021-0373-HTI,3,0
Haiti,2021,Storm,2021-0510-HTI,0,0
Haiti,2022,Earthquake,2022-0057-HTI,1017,0
Haiti,2022,Flood,2022-0069-HTI,12500,0
Haiti,2022,Flood,2022-0130-HTI,500,0
Haiti,2023,Flood,2023-0339-HTI,225143,420000
Haiti,2023,Flood,2023-0763-HTI,0,0
Haiti,2024,Flood,2024-0856-HTI,17790,0
Haiti,2024,Flood,2024-0901-HTI,155025,0
Haiti,2024,Flood,2024-0953-HTI,1015,0
Haiti,2024,Storm,2024-0857-HTI,0,0
Honduras,2001,Drought,2001-9383-HND,195000,0
Honduras,2001,Storm,2001-0603-HND,86321,5000
Honduras,2002,Drought,2002-9838-HND,220000,0
Honduras,2002,Flood,2002-0329-HND,969,100000
Honduras,2002,Flood,2002-0598-HND,1720,0
Honduras,2003,Flood,2003-0481-HND,105,0
Honduras,2003,Flood,2003-0661-HND,3000,20000
Honduras,2004,Drought,2004-9363-HND,137500,0
Honduras,2005,Flood,2005-0348-HND,800,0
Honduras,2005,Storm,2005-0567-HND,2869,100000
Honduras,2005,Storm,2005-0585-HND,0,0
Honduras,2005,Storm,2005-0625-HND,11000,0
Honduras,2005,Storm,2005-0640-HND,90000,15500
Honduras,2006,Flood,2006-0338-HND,1500,8000
Honduras,2007,Earthquake,2007-0461-HND,1883,0
Honduras,2007,Flood,2007-0503-HND,15000,0
Honduras,2007,Flood,2007-0543-HND,500,0
Honduras,2007,Storm,2007-0439-HND,19500,6579
Honduras,2008,Flood,2008-0484-HND,313357,0
Honduras,2008,Storm,2008-0234-HND,0,0
Honduras,2009,Drought,2009-9559-HND,45000,0
Honduras,2009,Earthquake,2009-0205-HND,50136,100000
Honduras,2010,Flood,2010-0443-HND,1610,0
Honduras,2010,Flood,2010-0447-HND,3400,0
Honduras,2010,Storm,2010-0211-HND,24675,90000
Honduras,2010,Storm,2010-0503-HND,0,0
Honduras,2011,Flood,2011-0386-HND,69798,0
Honduras,2012,Drought,2012-9379-HND,125000,0
Honduras,2014,Drought,2014-9332-HND,2023000,0
Honduras,2014,Flood,2014-0007-HND,20000,0
Honduras,2014,Flood,2014-0447-HND,3000,1400
Honduras,2016,Flood,2016-0356-HND,450000,0
Honduras,2016,Storm,2016-0284-HND,151,0
Honduras,2017,Flood,2017-0196-HND,645,0
Honduras,2017,Flood,2017-0227-HND,400,0
Honduras,2017,Flood,2017-0449-HND,46975,0
Honduras,2017,Storm,2017-0410-HND,120,0
Honduras,2018,Drought,2018-9277-HND,360000,0
Honduras,2018,Flood,2018-0374-HND,6948,0
Honduras,2020,Flood,2020-0075-HND,17700,0
Honduras,2020,Storm,2020-0218-HND,1200,0
Honduras,2020,Storm,2020-0474-HND,4566584,0
Honduras,2020,Storm,2020-0495-HND,578000,0
Honduras,2022,Flood,2022-0086-HND,1800,0
Honduras,2022,Flood,2022-0655-HND,76657,0
Honduras,2022,Storm,2022-0647-HND,144000,0
Honduras,2023,Drought,2023-9167-HND,10300,0
Honduras,2023,Storm,2023-0703-HND,0,0
Honduras,2023,Storm,2023-0732-HND,46658,0
Honduras,2024,Storm,2024-0402-HND,1500,0
Honduras,2024,Storm,2024-0857-HND,127716,0
India,2001,Earthquake,2001-0033-IND,6321812,2623000
India,2001,Flood,2001-0243-IND,700000,0
India,2001,Flood,2001-0332-IND,9670000,90000
India,2001,Flood,2001-0349-IND,4,0
India,2001,Flood,2001-0387-IND,40000,116924
India,2001,Flood,2001-0465-IND,400000,0
India,2001,Flood,2001-0502-IND,36,0
India,2001,Flood,2001-0515-IND,7000000,26000
India,2001,Flood,2001-0527-IND,2800000,26000
India,2001,Flood,2001-0794-IND,0,103000
India,2001,Storm,2001-0337-IND,0,0
India,2001,Storm,2001-0584-IND,27000,0
India,2002,Drought,2002-9349-IND,300000000,910722
India,2002,Earthquake,2002-0584-IND,200,0
India,2002,Flood,2002-0374-IND,42000000,30772
India,2002,Flood,2002-0490-IND,50,20000
India,2002,Flood,2002-0539-IND,3000,0
India,2002,Flood,2002-0568-IND,5000,0
India,2002,Flood,2002-0650-IND,0,0
India,2002,Flood,2002-0729-IND,200,0
India,2002,Storm,2002-0204-IND,5050,416
India,2002,Storm,2002-0216-IND,10200,0
India,2002,Storm,2002-0308-IND,0,0
India,2002,Storm,2002-0702-IND,0,0
India,2003,Flood,2003-0283-IND,4550000,0
India,2003,Flood,2003-0387-IND,14500,0
India,2003,Flood,2003-0683-IND,3000000,169000
India,2003,Flood,2003-0719-IND,30,0
India,2003,Flood,2003-0720-IND,15,0
India,2003,Flood,2003-0775-IND,0,0
India,2003,Storm,2003-0089-IND,200,0
India,2003,Storm,2003-0099-IND,4,0
India,2003,Storm,2003-0100-IND,140,0
India,2003,Storm,2003-0134-IND,485910,16000
India,2003,Storm,2003-0182-IND,4600,0
India,2003,Storm,2003-0234-IND,460,0
India,2003,Storm,2003-0605-IND,40000,28000
India,2004,Earthquake,2004-0659-IND,654512,1022800
India,2004,Flood,2004-0178-IND,5000,0
India,2004,Flood,2004-0298-IND,33000000,2500000
India,2004,Flood,2004-0321-IND,1000,0
India,2004,Flood,2004-0489-IND,0,0
India,2004,Flood,2004-0509-IND,100000,0
India,2004,Flood,2004-0734-IND,100000,276000
India,2005,Earthquake,2005-0575-IND,156622,1000000
India,2005,Flood,2005-0314-IND,12,0
India,2005,Flood,2005-0335-IND,405000,2300000
India,2005,Flood,2005-0354-IND,0,0
India,2005,Flood,2005-0361-IND,5000,23000
India,2005,Flood,2005-0375-IND,1908000,0
India,2005,Flood,2005-0398-IND,49000,0
India,2005,Flood,2005-0399-IND,10000,0
India,2005,Flood,2005-0409-IND,20000055,3330000
India,2005,Flood,2005-0471-IND,800000,0
India,2005,Flood,2005-0504-IND,100000,0
India,2005,Flood,2005-0539-IND,2504,0
India,2005,Flood,2005-0541-IND,550000,420000
India,2005,Flood,2005-0599-IND,2250000,117000
India,2005,Flood,2005-0603-IND,0,0
India,2005,Flood,2005-0627-IND,2000000,0
India,2005,Flood,2005-0677-IND,200000,0
India,2005,Flood,2005-0746-IND,2000,0
India,2005,Storm,2005-0191-IND,7550,0
India,2005,Storm,2005-0290-IND,20,0
India,2005,Storm,2005-0291-IND,20,0
India,2005,Storm,2005-0537-IND,61000,0
India,2006,Flood,2006-0207-IND,0,0
India,2006,Flood,2006-0262-IND,504000,0
India,2006,Flood,2006-0263-IND,10800,0
India,2006,Flood,2006-0265-IND,0,0
India,2006,Flood,2006-0342-IND,300000,0
India,2006,Flood,2006-0369-IND,8400,0
India,2006,Flood,2006-0370-IND,0,0
India,2006,Flood,2006-0389-IND,800,0
India,2006,Flood,2006-0417-IND,4000065,3390000
India,2006,Flood,2006-0443-IND,50000,0
India,2006,Flood,2006-0469-IND,20000,0
India,2006,Flood,2006-0548-IND,15000,0
India,2006,Flood,2006-0549-IND,100000,0
India,2006,Flood,2006-0601-IND,225000,0
India,2006,Flood,2006-0712-IND,2000000,0
India,2006,Flood,2006-0731-IND,113,0
India,2006,Flood,2006-0734-IND,0,0
India,2006,Storm,2006-0510-IND,150300,0
India,2006,Storm,2006-0740-IND,0,0
India,2007,Flood,2007-0225-IND,200000,0
India,2007,Flood,2007-0238-IND,63000,0
India,2007,Flood,2007-0239-IND,10000,0
India,2007,Flood,2007-0240-IND,50000,0
India,2007,Flood,2007-0250-IND,200000,0
India,2007,Flood,2007-0311-IND,0,0
India,2007,Flood,2007-0320-IND,18700000,0
India,2007,Flood,2007-0364-IND,15000,0
India,2007,Flood,2007-0415-IND,0,0
India,2007,Flood,2007-0467-IND,7200000,275000
India,2007,Flood,2007-0469-IND,20000,0
India,2007,Flood,2007-0524-IND,50000,0
India,2007,Flood,2007-0596-IND,500000,0
India,2007,Flood,2007-0602-IND,11100000,0
India,2007,Flood,2007-0603-IND,35000,101151
India,2007,Flood,2007-0683-IND,8,0
India,2007,Storm,2007-0556-IND,0,0
India,2008,Flood,2008-0130-IND,10278,2000
India,2008,Flood,2008-0246-IND,7900000,123000
India,2008,Flood,2008-0285-IND,50000,0
India,2008,Flood,2008-0415-IND,0,0
India,2008,Flood,2008-0423-IND,2400000,0
India,2008,Flood,2008-0486-IND,2600000,20000
India,2008,Flood,2008-0560-IND,803740,0
India,2008,Flood,2008-0615-IND,225000,0
India,2008,Storm,2008-0646-IND,50,25000
India,2009,Drought,2009-9323-IND,0,0
India,2009,Flood,2009-0303-IND,0,0
India,2009,Flood,2009-0409-IND,1886000,220000
India,2009,Flood,2009-0429-IND,4100000,2150000
India,2009,Flood,2009-0443-IND,0,0
India,2009,Flood,2009-0483-IND,8,64000
India,2009,Flood,2009-0638-IND,0,0
India,2009,Storm,2009-0130-IND,9050,0
India,2009,Storm,2009-0204-IND,5100000,0
India,2009,Storm,2009-0240-IND,12,0
India,2009,Storm,2009-0609-IND,0,300000
India,2009,Storm,2009-0640-IND,23,0
India,2009,Storm,2009-0641-IND,0,0
India,2010,Flood,2010-0276-IND,400000,447000
India,2010,Flood,2010-0283-IND,50000,0
India,2010,Flood,2010-0321-IND,0,0
India,2010,Flood,2010-0373-IND,12725,0
India,2010,Flood,2010-0416-IND,30000,0
India,2010,Flood,2010-0492-IND,3267183,1680000
India,2010,Flood,2010-0493-IND,12500,0
India,2010,Flood,2010-0629-IND,0,22000
India,2010,Storm,2010-0171-IND,500000,0
India,2010,Storm,2010-0177-IND,50,0
India,2010,Storm,2010-0198-IND,0,0
India,2010,Storm,2010-0428-IND,0,0
India,2010,Storm,2010-0688-IND,2030,0
India,2010,Storm,2010-0693-IND,0,0
India,2010,Storm,2010-0694-IND,5000,0
India,2011,Earthquake,2011-0351-IND,575200,0
India,2011,Flood,2011-0327-IND,700000,275000
India,2011,Flood,2011-0371-IND,3443989,930000
India,2011,Flood,2011-0422-IND,11000,0
India,2011,Flood,2011-0424-IND,5549080,0
India,2011,Flood,2011-0428-IND,200000,0
India,2011,Flood,2011-0473-IND,2100000,432000
India,2011,Flood,2011-0647-IND,0,20000
India,2011,Storm,2011-0176-IND,50,0
India,2011,Storm,2011-0566-IND,250000,375625
India,2011,Storm,2011-0593-IND,0,0
India,2012,Flood,2012-0179-IND,2200000,0
India,2012,Flood,2012-0322-IND,37500,0
India,2012,Flood,2012-0334-IND,1200,110000
India,2012,Flood,2012-0354-IND,200,20000
India,2012,Flood,2012-0382-IND,2000000,98000
India,2012,Flood,2012-0584-IND,9460,16000
India,2012,Storm,2012-0425-IND,70000,0
India,2013,Earthquake,2013-0140-IND,59350,120000
India,2013,Flood,2013-0192-IND,504473,1100000
India,2013,Flood,2013-0260-IND,500000,2000
India,2013,Flood,2013-0282-IND,2000000,0
India,2013,Flood,2013-0345-IND,40000,0
India,2013,Flood,2013-0400-IND,375000,260000
India,2013,Storm,2013-0090-IND,0,0
India,2013,Storm,2013-0138-IND,4,0
India,2013,Storm,2013-0401-IND,13230000,633471
India,2013,Storm,2013-0482-IND,0,0
India,2013,Storm,2013-0515-IND,0,262000
India,2014,Flood,2014-0218-IND,18500,2000
India,2014,Flood,2014-0268-IND,0,0
India,2014,Flood,2014-0313-IND,179000,200000
India,2014,Flood,2014-0343-IND,275000,16000000
India,2014,Flood,2014-0391-IND,650000,163000
India,2014,Flood,2014-0408-IND,500000,0
India,2014,Flood,2014-0409-IND,3600000,100000
India,2014,Storm,2014-0106-IND,9610,0
India,2014,Storm,2014-0182-IND,26,0
India,2014,Storm,2014-0392-IND,920000,7000000
India,2014,Storm,2014-0538-IND,0,0
India,2014,Storm,2014-0551-IND,1928,0
India,2015,Drought,2015-9618-IND,330000000,3000000
India,2015,Earthquake,2015-0144-IND,560,0
India,2015,Earthquake,2015-0175-IND,0,0
India,2015,Earthquake,2015-0476-IND,10,0
India,2015,Flood,2015-0107-IND,2122,76000
India,2015,Flood,2015-0207-IND,200,0
India,2015,Flood,2015-0249-IND,9000,604000
India,2015,Flood,2015-0253-IND,1000,0
India,2015,Flood,2015-0317-IND,13709887,0
India,2015,Flood,2015-0333-IND,0,0
India,2015,Flood,2015-0374-IND,18000,0
India,2015,Flood,2015-0406-IND,787000,0
India,2015,Flood,2015-0413-IND,85250,0
India,2015,Flood,2015-0504-IND,1801000,2200000
India,2015,Storm,2015-0118-IND,10000,3000
India,2015,Storm,2015-0126-IND,0,906000
India,2015,Storm,2015-0164-IND,125100,160000
India,2015,Storm,2015-0450-IND,0,0
India,2015,Storm,2015-0600-IND,0,0
India,2015,Storm,2015-0604-IND,0,0
India,2016,Earthquake,2016-0002-IND,10808,75000
India,2016,Flood,2016-0139-IND,100000,150000
India,2016,Flood,2016-0239-IND,0,100000
India,2016,Flood,2016-0267-IND,2000000,150000
India,2016,Flood,2016-0271-IND,1600000,350000
India,2016,Flood,2016-0276-IND,100000,160000
India,2016,Flood,2016-0304-IND,3000,0
India,2016,Flood,2016-0391-IND,3000,589000
India,2016,Flood,2016-0554-IND,0,0
India,2016,Storm,2016-0234-IND,0,0
India,2016,Storm,2016-0237-IND,0,0
India,2016,Storm,2016-0485-IND,0,1000000
India,2017,Flood,2017-0180-IND,100000,0
India,2017,Flood,2017-0257-IND,0,0
India,2017,Flood,2017-0289-IND,1735000,0
India,2017,Flood,2017-0290-IND,12831,0
India,2017,Flood,2017-0294-IND,520000,250000
India,2017,Flood,2017-0342-IND,17200000,1567000
India,2017,Flood,2017-0364-IND,12,300000
India,2017,Flood,2017-0495-IND,4000,0
India,2017,Flood,2017-0517-IND,2700000,0
India,2017,Storm,2017-0152-IND,1970,0
India,2017,Storm,2017-0265-IND,12,0
India,2017,Storm,2017-0508-IND,60000,0
India,2017,Storm,2017-0569-IND,1250,0
India,2017,Storm,2017-0570-IND,60020,0
India,2018,Drought,2018-9372-IND,8200000,1100000
India,2018,Flood,2018-0205-IND,0,0
India,2018,Flood,2018-0213-IND,11728,10000
India,2018,Flood,2018-0216-IND,4945,2500
India,2018,Flood,2018-0267-IND,1545,0
India,2018,Flood,2018-0286-IND,41430,0
India,2018,Flood,2018-0295-IND,23220000,2852480
India,2018,Flood,2018-0345-IND,25000,0
India,2018,Flood,2018-0370-IND,3050,0
India,2018,Flood,2018-0372-IND,0,0
India,2018,Storm,2018-0137-IND,200,100000
India,2018,Storm,2018-0138-IND,22050,100000
India,2018,Storm,2018-0149-IND,0,0
India,2018,Storm,2018-0150-IND,200,24000
India,2018,Storm,2018-0199-IND,0,0
India,2018,Storm,2018-0202-IND,0,50000
India,2018,Storm,2018-0209-IND,21000,50000
India,2018,Storm,2018-0214-IND,0,25000
India,2018,Storm,2018-0385-IND,300200,920000
India,2018,Storm,2018-0431-IND,500000,775000
India,2018,Storm,2018-0473-IND,10000,100000
India,2019,Flood,2019-0288-IND,60,0
India,2019,Flood,2019-0331-IND,3000000,10000000
India,2019,Flood,2019-0383-IND,17500,0
India,2019,Flood,2019-0499-IND,27500,0
India,2019,Flood,2019-0574-IND,25000,0
India,2019,Storm,2019-0155-IND,0,0
India,2019,Storm,2019-0164-IND,20000000,1810000
India,2019,Storm,2019-0311-IND,0,0
India,2019,Storm,2019-0321-IND,0,0
India,2019,Storm,2019-0550-IND,130000,0
India,2020,Flood,2020-0198-IND,0,10000
India,2020,Flood,2020-0206-IND,30002,0
India,2020,Flood,2020-0249-IND,5000,0
India,2020,Flood,2020-0304-IND,1300000,7500000
India,2020,Flood,2020-0446-IND,150000,4000000
India,2020,Storm,2020-0057-IND,0,0
India,2020,Storm,2020-0211-IND,18000000,13500000
India,2020,Storm,2020-0217-IND,7500,820000
India,2020,Storm,2020-0524-IND,0,600000
India,2021,Earthquake,2021-0225-IND,3010,0
India,2021,Flood,2021-0316-IND,1000,100000
India,2021,Flood,2021-0366-IND,7587,0
India,2021,Flood,2021-0435-IND,375000,3100000
India,2021,Flood,2021-0458-IND,122,0
India,2021,Flood,2021-0585-IND,850000,0
India,2021,Flood,2021-0677-IND,3950,0
India,2021,Flood,2021-0681-IND,1402,0
India,2021,Flood,2021-0722-IND,11000,0
India,2021,Flood,2021-0748-IND,74500,0
India,2021,Storm,2021-0252-IND,700153,1400000
India,2021,Storm,2021-0295-IND,1625000,3000000
India,2021,Storm,2021-0630-IND,0,0
India,2021,Storm,2021-0645-IND,179000,0
India,2021,Storm,2021-0777-IND,2050,0
India,2022,Flood,2022-0293-IND,1301260,4200000
India,2022,Flood,2022-0539-IND,800000,0
India,2022,Flood,2022-0590-IND,0,0
India,2022,Storm,2022-0219-IND,95000,0
India,2022,Storm,2022-0798-IND,0,0
India,2023,Flood,2023-0330-IND,500000,0
India,2023,Flood,2023-0359-IND,5,3000
India,2023,Flood,2023-0428-IND,10250000,0
India,2023,Flood,2023-0486-IND,0,0
India,2023,Flood,2023-0846-IND,0,0
India,2023,Storm,2023-0161-IND,14,0
India,2023,Storm,2023-0294-IND,1000,0
India,2023,Storm,2023-0331-IND,10000,0
India,2023,Storm,2023-0606-IND,1074,0
India,2023,Storm,2023-0792-IND,4390000,125000
India,2023,Storm,2023-0812-IND,25,0
India,2024,Flood,2024-0399-IND,2100000,0
India,2024,Flood,2024-0481-IND,1000020,0
India,2024,Flood,2024-0561-IND,0,0
India,2024,Flood,2024-0624-IND,1700000,0
India,2024,Flood,2024-0647-IND,8007173,0
India,2024,Flood,2024-0719-IND,0,0
India,2024,Storm,2024-0149-IND,22932,0
India,2024,Storm,2024-0280-IND,77000,0
India,2024,Storm,2024-0290-IND,75,0
India,2024,Storm,2024-0320-IND,2109643,0
India,2024,Storm,2024-0778-IND,3810012,73300
India,2024,Storm,2024-0881-IND,0,0
Indonesia,2001,Earthquake,2001-0546-IDN,12512,0
Indonesia,2001,Earthquake,2001-0669-IDN,0,0
Indonesia,2001,Flood,2001-0051-IDN,80000,10000
Indonesia,2001,Flood,2001-0407-IDN,3694,0
Indonesia,2001,Flood,2001-0719-IDN,2000,0
Indonesia,2002,Earthquake,2002-0512-IDN,2548,0
Indonesia,2002,Earthquake,2002-0643-IDN,9082,0
Indonesia,2002,Earthquake,2002-0820-IDN,155,0
Indonesia,2002,Earthquake,2002-0822-IDN,60,0
Indonesia,2002,Flood,2002-0018-IDN,40,0
Indonesia,2002,Flood,2002-0035-IDN,2000,0
Indonesia,2002,Flood,2002-0054-IDN,500750,350000
Indonesia,2002,Flood,2002-0186-IDN,780,0
Indonesia,2002,Flood,2002-0236-IDN,0,0
Indonesia,2002,Flood,2002-0291-IDN,1000,0
Indonesia,2002,Flood,2002-0732-IDN,87000,1600
Indonesia,2003,Drought,2003-9760-IDN,15000,1000
Indonesia,2003,Earthquake,2003-0069-IDN,2502,0
Indonesia,2003,Earthquake,2003-0254-IDN,247,0
Indonesia,2003,Earthquake,2003-0414-IDN,500,0
Indonesia,2003,Flood,2003-0016-IDN,10000,0
Indonesia,2003,Flood,2003-0021-IDN,230,0
Indonesia,2003,Flood,2003-0067-IDN,3700,0
Indonesia,2003,Flood,2003-0074-IDN,15000,0
Indonesia,2003,Flood,2003-0118-IDN,33000,0
Indonesia,2003,Flood,2003-0531-IDN,1498,0
