id,Country,Year,Type of event,Sum of Total affected,Sum of Total Damage
2002-0643-IDN,Indonesia,2002,Earthquake,9082,0
2002-0820-IDN,Indonesia,2002,Earthquake,155,0
2002-0822-IDN,Indonesia,2002,Earthquake,60,0
2002-0018-IDN,Indonesia,2002,Flood,40,0
2002-0035-IDN,Indonesia,2002,Flood,2000,0
2002-0054-IDN,Indonesia,2002,Flood,500750,350000
2002-0186-IDN,Indonesia,2002,Flood,780,0
2002-0236-IDN,Indonesia,2002,Flood,0,0
2002-0291-IDN,Indonesia,2002,Flood,1000,0
2002-0732-IDN,Indonesia,2002,Flood,87000,1600
2003-9760-IDN,Indonesia,2003,Drought,15000,1000
2003-0069-IDN,Indonesia,2003,Earthquake,2502,0
2003-0254-IDN,Indonesia,2003,Earthquake,247,0
2003-0414-IDN,Indonesia,2003,Earthquake,500,0
2003-0016-IDN,Indonesia,2003,Flood,10000,0
2003-0021-IDN,Indonesia,2003,Flood,230,0
2003-0067-IDN,Indonesia,2003,Flood,3700,0
2003-0074-IDN,Indonesia,2003,Flood,15000,0
2003-0118-IDN,Indonesia,2003,Flood,33000,0
2003-0531-IDN,Indonesia,2003,Flood,1498,0
2003-0593-IDN,Indonesia,2003,Flood,25000,0
2003-0776-IDN,Indonesia,2003,Flood,350000,0
2004-0001-IDN,Indonesia,2004,Earthquake,30040,12000
2004-0040-IDN,Indonesia,2004,Earthquake,14072,1000
2004-0088-IDN,Indonesia,2004,Earthquake,507,0
2004-0562-IDN,Indonesia,2004,Earthquake,83381,0
2004-0607-IDN,Indonesia,2004,Earthquake,12833,55000
2004-0659-IDN,Indonesia,2004,Earthquake,532898,4451600
2004-0098-IDN,Indonesia,2004,Flood,13000,60000
2004-0062-IDN,Indonesia,2004,Cyclone,2400,0
2004-0144-IDN,Indonesia,2004,Cyclone,1315,0
2005-0031-IDN,Indonesia,2005,Earthquake,684,0
2005-0160-IDN,Indonesia,2005,Earthquake,105313,0
2005-0223-IDN,Indonesia,2005,Flood,768,0
2005-0589-IDN,Indonesia,2005,Flood,12211,0
2005-0718-IDN,Indonesia,2005,Flood,7811,0
2006-0231-IDN,Indonesia,2006,Earthquake,1202,0
2006-0279-IDN,Indonesia,2006,Earthquake,3177923,3100000
2006-0372-IDN,Indonesia,2006,Earthquake,35543,55000
2006-0678-IDN,Indonesia,2006,Earthquake,1200,0
2006-0705-IDN,Indonesia,2006,Earthquake,114,0
2006-0074-IDN,Indonesia,2006,Flood,10000,27100
2006-0099-IDN,Indonesia,2006,Flood,17539,25000
2006-0192-IDN,Indonesia,2006,Flood,402,0
2006-0311-IDN,Indonesia,2006,Flood,29231,55200
2006-0328-IDN,Indonesia,2006,Flood,0,0
2006-0332-IDN,Indonesia,2006,Flood,18250,0
2006-0343-IDN,Indonesia,2006,Flood,5000,0
2006-0680-IDN,Indonesia,2006,Flood,618486,0
2007-0087-IDN,Indonesia,2007,Earthquake,137660,200000
2007-0440-IDN,Indonesia,2007,Earthquake,459567,500000
2007-0485-IDN,Indonesia,2007,Earthquake,469,0
2007-0565-IDN,Indonesia,2007,Earthquake,21800,0
2007-0050-IDN,Indonesia,2007,Flood,217087,971000
2007-0086-IDN,Indonesia,2007,Flood,11556,0
2007-0175-IDN,Indonesia,2007,Flood,60000,0
2007-0283-IDN,Indonesia,2007,Flood,5000,0
2007-0309-IDN,Indonesia,2007,Flood,2000,0
2007-0312-IDN,Indonesia,2007,Flood,3389,0
2007-0447-IDN,Indonesia,2007,Flood,1000,0
2007-0610-IDN,Indonesia,2007,Flood,269515,0
2008-0403-IDN,Indonesia,2008,Earthquake,625,0
2008-0536-IDN,Indonesia,2008,Earthquake,10077,0
2008-0013-IDN,Indonesia,2008,Flood,1000,0
2008-0042-IDN,Indonesia,2008,Flood,89761,0
2008-0052-IDN,Indonesia,2008,Flood,40000,653
2008-0067-IDN,Indonesia,2008,Flood,7000,0
2008-0092-IDN,Indonesia,2008,Flood,3500,0
2008-0108-IDN,Indonesia,2008,Flood,12000,0
2008-0128-IDN,Indonesia,2008,Flood,60000,0
2008-0176-IDN,Indonesia,2008,Flood,34514,0
2008-0383-IDN,Indonesia,2008,Flood,118000,1080
2008-0526-IDN,Indonesia,2008,Flood,84420,0
2008-0618-IDN,Indonesia,2008,Flood,11000,0
2008-0635-IDN,Indonesia,2008,Flood,15000,0
2009-0001-IDN,Indonesia,2009,Earthquake,4250,10000
2009-0112-IDN,Indonesia,2009,Earthquake,3049,9000
2009-0354-IDN,Indonesia,2009,Earthquake,339792,160000
2009-0421-IDN,Indonesia,2009,Earthquake,2501798,2200000
2009-0479-IDN,Indonesia,2009,Earthquake,1510,2430
2009-0063-IDN,Indonesia,2009,Flood,12000,0
2009-0121-IDN,Indonesia,2009,Flood,1600,0
2009-0352-IDN,Indonesia,2009,Flood,10000,0
2009-0436-IDN,Indonesia,2009,Flood,2500,0
2009-0540-IDN,Indonesia,2009,Flood,704,0
2010-0238-IDN,Indonesia,2010,Earthquake,4600,0
2010-0563-IDN,Indonesia,2010,Earthquake,11864,0
2010-0026-IDN,Indonesia,2010,Flood,28500,0
2010-0034-IDN,Indonesia,2010,Flood,355,0
2010-0075-IDN,Indonesia,2010,Flood,100,0
2010-0301-IDN,Indonesia,2010,Flood,15007,0
2010-0512-IDN,Indonesia,2010,Flood,12428,78000
2010-0576-IDN,Indonesia,2010,Flood,200,0
2010-0684-IDN,Indonesia,2010,Flood,0,0
2011-0082-IDN,Indonesia,2011,Earthquake,95,0
2011-0389-IDN,Indonesia,2011,Earthquake,0,5850
2011-0023-IDN,Indonesia,2011,Flood,12000,0
2011-0088-IDN,Indonesia,2011,Flood,750,0
2011-0094-IDN,Indonesia,2011,Flood,1060,0
2011-0575-IDN,Indonesia,2011,Flood,3000,0
2011-0603-IDN,Indonesia,2011,Flood,54,0
2011-0645-IDN,Indonesia,2011,Flood,3000,0
2012-0097-IDN,Indonesia,2012,Earthquake,107,0
2012-0398-IDN,Indonesia,2012,Earthquake,7883,0
2012-0266-IDN,Indonesia,2012,Flood,625,0
2012-0378-IDN,Indonesia,2012,Flood,1150,0
2012-0426-IDN,Indonesia,2012,Flood,15210,0
2012-0432-IDN,Indonesia,2012,Flood,1045,0
2012-0539-IDN,Indonesia,2012,Flood,10500,0
2012-0575-IDN,Indonesia,2012,Flood,1020,0
2012-0582-IDN,Indonesia,2012,Flood,3770,0
2012-0558-IDN,Indonesia,2012,Cyclone,10060,1000
2012-0561-IDN,Indonesia,2012,Cyclone,490,0
2013-0020-IDN,Indonesia,2013,Earthquake,515,0
2013-0235-IDN,Indonesia,2013,Earthquake,55935,130000
2013-0436-IDN,Indonesia,2013,Earthquake,2738,0
2013-0007-IDN,Indonesia,2013,Flood,248846,3000000
2013-0034-IDN,Indonesia,2013,Flood,1000,0
2013-0063-IDN,Indonesia,2013,Flood,58040,2000
2013-0126-IDN,Indonesia,2013,Flood,115000,0
2013-0267-IDN,Indonesia,2013,Flood,8140,0
2013-0364-IDN,Indonesia,2013,Flood,23640,0
2013-0428-IDN,Indonesia,2013,Flood,16000,0
2013-0541-IDN,Indonesia,2013,Flood,22500,2000
2013-0553-IDN,Indonesia,2013,Flood,84250,2000
2013-0560-IDN,Indonesia,2013,Flood,13860,0
2014-0018-IDN,Indonesia,2014,Flood,128182,153000
2014-0038-IDN,Indonesia,2014,Flood,260350,173000
2014-0056-IDN,Indonesia,2014,Flood,20000,600000
2014-0057-IDN,Indonesia,2014,Flood,4000,2000
2014-0081-IDN,Indonesia,2014,Flood,275,0
2014-0473-IDN,Indonesia,2014,Flood,10420,0
2015-9411-IDN,Indonesia,2015,Drought,0,0
2015-0415-IDN,Indonesia,2015,Earthquake,12247,0
2015-0036-IDN,Indonesia,2015,Flood,8259,0
2015-0056-IDN,Indonesia,2015,Flood,300,0
2015-0076-IDN,Indonesia,2015,Flood,25000,0
2015-0077-IDN,Indonesia,2015,Flood,0,235000
2015-0129-IDN,Indonesia,2015,Flood,8000,0
2015-0412-IDN,Indonesia,2015,Flood,25750,0
2016-0019-IDN,Indonesia,2016,Earthquake,368,0
2016-0458-IDN,Indonesia,2016,Earthquake,3410,0
2016-0475-IDN,Indonesia,2016,Earthquake,86018,100000
2016-0040-IDN,Indonesia,2016,Flood,80313,2000
2016-0057-IDN,Indonesia,2016,Flood,30000,0
2016-0092-IDN,Indonesia,2016,Flood,12500,0
2016-0094-IDN,Indonesia,2016,Flood,24000,0
2016-0306-IDN,Indonesia,2016,Flood,1354,0
2016-0345-IDN,Indonesia,2016,Flood,8920,22000
2016-0425-IDN,Indonesia,2016,Flood,4500,0
2016-0479-IDN,Indonesia,2016,Flood,19669,0
2016-0525-IDN,Indonesia,2016,Flood,105000,10000
2016-0527-IDN,Indonesia,2016,Flood,105753,74000
2017-0530-IDN,Indonesia,2017,Earthquake,8895,0
2017-0059-IDN,Indonesia,2017,Flood,400,0
2017-0111-IDN,Indonesia,2017,Flood,17410,19000
2017-0147-IDN,Indonesia,2017,Flood,359,0
2017-0177-IDN,Indonesia,2017,Flood,282420,0
2017-0206-IDN,Indonesia,2017,Flood,25011,2000
2017-0494-IDN,Indonesia,2017,Flood,12000,0
2017-0576-IDN,Indonesia,2017,Flood,2280,0
2017-0515-IDN,Indonesia,2017,Cyclone,2035,0
2018-0031-IDN,Indonesia,2018,Earthquake,13811,80000
2018-0254-IDN,Indonesia,2018,Earthquake,102852,29000
2018-0257-IDN,Indonesia,2018,Earthquake,516927,790000
2018-0302-IDN,Indonesia,2018,Earthquake,779,5000
2018-0352-IDN,Indonesia,2018,Earthquake,2000000,1450000
2018-0121-IDN,Indonesia,2018,Flood,12001,0
2018-0166-IDN,Indonesia,2018,Flood,3000,0
2018-0425-IDN,Indonesia,2018,Flood,20000,0
2018-0471-IDN,Indonesia,2018,Flood,3000,0
2018-0472-IDN,Indonesia,2018,Flood,5463,0
2018-0483-IDN,Indonesia,2018,Flood,100000,0
2019-0085-IDN,Indonesia,2019,Earthquake,1763,0
2019-0109-IDN,Indonesia,2019,Earthquake,1295,0
2019-0334-IDN,Indonesia,2019,Earthquake,11804,0
2019-0377-IDN,Indonesia,2019,Earthquake,2104,0
2019-0451-IDN,Indonesia,2019,Earthquake,247418,0
2019-0022-IDN,Indonesia,2019,Flood,2650,0
2019-0107-IDN,Indonesia,2019,Flood,168397,0
2019-0111-IDN,Indonesia,2019,Flood,59540,103000
2019-0167-IDN,Indonesia,2019,Flood,2258,0
2019-0168-IDN,Indonesia,2019,Flood,13002,15000
2019-0210-IDN,Indonesia,2019,Flood,52000,0
2019-0281-IDN,Indonesia,2019,Flood,55495,0
2019-0523-IDN,Indonesia,2019,Flood,9435,0
2019-0620-IDN,Indonesia,2019,Flood,5000,0
2019-0632-IDN,Indonesia,2019,Flood,501110,1200000
2019-0657-IDN,Indonesia,2019,Flood,60000,0
2020-0225-IDN,Indonesia,2020,Earthquake,1560,0
2020-0014-IDN,Indonesia,2020,Flood,7213,0
2020-0018-IDN,Indonesia,2020,Flood,0,0
2020-0033-IDN,Indonesia,2020,Flood,75000,0
2020-0036-IDN,Indonesia,2020,Flood,2122,0
2020-0052-IDN,Indonesia,2020,Flood,10905,0
2020-0059-IDN,Indonesia,2020,Flood,115000,10000
2020-0068-IDN,Indonesia,2020,Flood,112000,0
2020-0086-IDN,Indonesia,2020,Flood,40000,7200
2020-0115-IDN,Indonesia,2020,Flood,84609,0
2020-0121-IDN,Indonesia,2020,Flood,56488,0
2020-0134-IDN,Indonesia,2020,Flood,100,0
2020-0144-IDN,Indonesia,2020,Flood,25000,0
2020-0151-IDN,Indonesia,2020,Flood,110000,0
2020-0161-IDN,Indonesia,2020,Flood,2000,0
2020-0185-IDN,Indonesia,2020,Flood,3805,0
2020-0224-IDN,Indonesia,2020,Flood,1835,0
2020-0245-IDN,Indonesia,2020,Flood,41837,0
2020-0250-IDN,Indonesia,2020,Flood,12003,2100
2020-0265-IDN,Indonesia,2020,Flood,10000,0
2020-0310-IDN,Indonesia,2020,Flood,23461,0
2020-0325-IDN,Indonesia,2020,Flood,14534,10000
2020-0486-IDN,Indonesia,2020,Flood,10000,0
2020-0532-IDN,Indonesia,2020,Flood,110000,0
2020-0544-IDN,Indonesia,2020,Flood,1852,0
2020-0551-IDN,Indonesia,2020,Flood,18200,0
2021-0003-IDN,Indonesia,2021,Earthquake,100653,58700
2021-0200-IDN,Indonesia,2021,Earthquake,5979,0
2021-0323-IDN,Indonesia,2021,Earthquake,750,0
2021-0720-IDN,Indonesia,2021,Earthquake,4532,0
2021-0801-IDN,Indonesia,2021,Earthquake,1737,0
2021-0005-IDN,Indonesia,2021,Flood,126025,0
2021-0023-IDN,Indonesia,2021,Flood,10000,0
2021-0062-IDN,Indonesia,2021,Flood,25400,0
2021-0088-IDN,Indonesia,2021,Flood,228650,50000
2021-0104-IDN,Indonesia,2021,Flood,90590,0
2021-0165-IDN,Indonesia,2021,Flood,1974,0
2021-0185-IDN,Indonesia,2021,Flood,75506,0
2021-0302-IDN,Indonesia,2021,Flood,59800,0
2021-0379-IDN,Indonesia,2021,Flood,6408,0
2021-0530-IDN,Indonesia,2021,Flood,62900,0
2021-0584-IDN,Indonesia,2021,Flood,11839,0
2021-0653-IDN,Indonesia,2021,Flood,79095,0
2021-0695-IDN,Indonesia,2021,Flood,2226,0
2021-0719-IDN,Indonesia,2021,Flood,1275,0
2021-0768-IDN,Indonesia,2021,Flood,11028,0
2021-0788-IDN,Indonesia,2021,Flood,78738,0
2021-0823-IDN,Indonesia,2021,Flood,43000,0
2021-0835-IDN,Indonesia,2021,Flood,27500,0
2021-0173-IDN,Indonesia,2021,Cyclone,509625,800000
2022-0012-IDN,Indonesia,2022,Earthquake,302,0
2022-0042-IDN,Indonesia,2022,Earthquake,15390,23000
2022-0115-IDN,Indonesia,2022,Earthquake,24903,39000
2022-0595-IDN,Indonesia,2022,Earthquake,6003,0
2022-0755-IDN,Indonesia,2022,Earthquake,2204645,0
2022-0011-IDN,Indonesia,2022,Flood,6500,0
2022-0087-IDN,Indonesia,2022,Flood,14700,12000
2022-0120-IDN,Indonesia,2022,Flood,31800,62000
2022-0136-IDN,Indonesia,2022,Flood,16003,0
2022-0324-IDN,Indonesia,2022,Flood,17201,0
2022-0418-IDN,Indonesia,2022,Flood,3126,0
2022-0642-IDN,Indonesia,2022,Flood,40002,0
2022-0694-IDN,Indonesia,2022,Flood,203,0
2022-0732-IDN,Indonesia,2022,Flood,4580,0
2022-0736-IDN,Indonesia,2022,Flood,7000,0
2022-0782-IDN,Indonesia,2022,Flood,12500,0
2022-0845-IDN,Indonesia,2022,Flood,196745,0
2022-0847-IDN,Indonesia,2022,Flood,3210,0
2023-9494-IDN,Indonesia,2023,Drought,18750000,0
2023-0006-IDN,Indonesia,2023,Earthquake,4421,0
2023-0073-IDN,Indonesia,2023,Earthquake,2136,0
2023-0378-IDN,Indonesia,2023,Earthquake,1120,0
2023-0041-IDN,Indonesia,2023,Flood,100000,0
2023-0044-IDN,Indonesia,2023,Flood,16700,0
2023-0437-IDN,Indonesia,2023,Flood,517,0
2023-0601-IDN,Indonesia,2023,Flood,14500,0
2023-0803-IDN,Indonesia,2023,Flood,17750,0
2023-0127-IDN,Indonesia,2023,Cyclone,653,0
2023-0366-IDN,Indonesia,2023,Cyclone,337,0
2024-0154-IDN,Indonesia,2024,Earthquake,144522,40000
2024-0262-IDN,Indonesia,2024,Earthquake,2812,0
2024-0688-IDN,Indonesia,2024,Earthquake,2875,30000
2024-0101-IDN,Indonesia,2024,Flood,25502,0
2024-0204-IDN,Indonesia,2024,Flood,3132,0
2024-0249-IDN,Indonesia,2024,Flood,51812,0
2024-0289-IDN,Indonesia,2024,Flood,3337,0
2024-0327-IDN,Indonesia,2024,Flood,15400,0
2024-0644-IDN,Indonesia,2024,Flood,615,0
2024-0865-IDN,Indonesia,2024,Flood,1000,0
2024-0898-IDN,Indonesia,2024,Flood,10160,0
2001-0750-IRN,Iran (Islamic Republic of),2001,Earthquake,1000,0
2001-0180-IRN,Iran (Islamic Republic of),2001,Flood,1300,0
2001-0375-IRN,Iran (Islamic Republic of),2001,Flood,1034,25000
2001-0453-IRN,Iran (Islamic Republic of),2001,Flood,1200200,78800
2001-0545-IRN,Iran (Islamic Republic of),2001,Flood,3000,0
2002-0107-IRN,Iran (Islamic Republic of),2002,Earthquake,780,0
2002-0246-IRN,Iran (Islamic Republic of),2002,Earthquake,20056,0
2002-0378-IRN,Iran (Islamic Republic of),2002,Earthquake,111300,300000
2002-0804-IRN,Iran (Islamic Republic of),2002,Earthquake,15015,0
2002-0821-IRN,Iran (Islamic Republic of),2002,Earthquake,5,0
2002-0020-IRN,Iran (Islamic Republic of),2002,Flood,4500,59060
2002-0218-IRN,Iran (Islamic Republic of),2002,Flood,0,0
2002-0500-IRN,Iran (Islamic Republic of),2002,Flood,200000,4000
2003-0068-IRN,Iran (Islamic Republic of),2003,Earthquake,10080,0
2003-0322-IRN,Iran (Islamic Republic of),2003,Earthquake,1091,0
2003-0438-IRN,Iran (Islamic Republic of),2003,Earthquake,17525,21666
2003-0630-IRN,Iran (Islamic Republic of),2003,Earthquake,267628,500000
2003-0649-IRN,Iran (Islamic Republic of),2003,Earthquake,725,0
2003-0232-IRN,Iran (Islamic Republic of),2003,Flood,1370,838
2004-0234-IRN,Iran (Islamic Republic of),2004,Earthquake,498,165000
2004-0626-IRN,Iran (Islamic Republic of),2004,Flood,4043,0
2004-0084-IRN,Iran (Islamic Republic of),2004,Cyclone,2500,240
2005-0016-IRN,Iran (Islamic Republic of),2005,Earthquake,110,0
2005-0092-IRN,Iran (Islamic Republic of),2005,Earthquake,94766,80000
2005-0654-IRN,Iran (Islamic Republic of),2005,Earthquake,100,0
2005-0738-IRN,Iran (Islamic Republic of),2005,Earthquake,21912,0
2005-0113-IRN,Iran (Islamic Republic of),2005,Flood,3000,0
2005-0414-IRN,Iran (Islamic Republic of),2005,Flood,0,0
2005-0426-IRN,Iran (Islamic Republic of),2005,Flood,1750,0
2005-0436-IRN,Iran (Islamic Republic of),2005,Flood,0,0
2005-0084-IRN,Iran (Islamic Republic of),2005,Cyclone,8000,0
2006-0123-IRN,Iran (Islamic Republic of),2006,Earthquake,7006,0
2006-0153-IRN,Iran (Islamic Republic of),2006,Earthquake,161418,42262
2006-0239-IRN,Iran (Islamic Republic of),2006,Earthquake,70,0
2006-0245-IRN,Iran (Islamic Republic of),2006,Flood,2800,16000
2007-0242-IRN,Iran (Islamic Republic of),2007,Flood,0,22000
2007-0164-IRN,Iran (Islamic Republic of),2007,Cyclone,185009,0
2008-0178-IRN,Iran (Islamic Republic of),2008,Earthquake,170,0
2008-0401-IRN,Iran (Islamic Republic of),2008,Earthquake,20545,0
2008-0380-IRN,Iran (Islamic Republic of),2008,Flood,200,0
2008-0417-IRN,Iran (Islamic Republic of),2008,Flood,1280,0
2008-0008-IRN,Iran (Islamic Republic of),2008,Cyclone,0,0
2009-0493-IRN,Iran (Islamic Republic of),2009,Earthquake,269,0
2010-0018-IRN,Iran (Islamic Republic of),2010,Earthquake,750,0
2010-0361-IRN,Iran (Islamic Republic of),2010,Earthquake,274,0
2010-0591-IRN,Iran (Islamic Republic of),2010,Earthquake,104,0
2010-0645-IRN,Iran (Islamic Republic of),2010,Earthquake,25,0
2010-0672-IRN,Iran (Islamic Republic of),2010,Earthquake,3600,0
2012-0275-IRN,Iran (Islamic Republic of),2012,Earthquake,61546,500000
2012-0502-IRN,Iran (Islamic Republic of),2012,Earthquake,5523,0
2012-0597-IRN,Iran (Islamic Republic of),2012,Earthquake,238,0
2012-0471-IRN,Iran (Islamic Republic of),2012,Flood,1000,0
2013-0098-IRN,Iran (Islamic Republic of),2013,Earthquake,4350,600000
2013-0099-IRN,Iran (Islamic Republic of),2013,Earthquake,27,0
2013-0516-IRN,Iran (Islamic Republic of),2013,Earthquake,1620,0
2014-0054-IRN,Iran (Islamic Republic of),2014,Earthquake,330,2000
2014-0287-IRN,Iran (Islamic Republic of),2014,Earthquake,12250,43000
2014-0171-IRN,Iran (Islamic Republic of),2014,Flood,440000,49000
2015-0088-IRN,Iran (Islamic Republic of),2015,Flood,2000,60000
2015-0127-IRN,Iran (Islamic Republic of),2015,Flood,2700,60000
2015-0258-IRN,Iran (Islamic Republic of),2015,Flood,4030,0
2015-0438-IRN,Iran (Islamic Republic of),2015,Flood,0,0
2015-0499-IRN,Iran (Islamic Republic of),2015,Flood,17700,516000
2016-0544-IRN,Iran (Islamic Republic of),2016,Cyclone,2000,0
2017-0204-IRN,Iran (Islamic Republic of),2017,Earthquake,2262,2000
2017-0446-IRN,Iran (Islamic Republic of),2017,Earthquake,209000,740000
2017-0521-IRN,Iran (Islamic Republic of),2017,Earthquake,120,0
2017-0096-IRN,Iran (Islamic Republic of),2017,Flood,0,353000
2017-0472-IRN,Iran (Islamic Republic of),2017,Flood,2000,35000
2018-0281-IRN,Iran (Islamic Republic of),2018,Earthquake,5042,10000
2018-0310-IRN,Iran (Islamic Republic of),2018,Earthquake,13255,0
2018-0426-IRN,Iran (Islamic Republic of),2018,Earthquake,716,10000
2018-0383-IRN,Iran (Islamic Republic of),2018,Flood,7135,166000
2019-0299-IRN,Iran (Islamic Republic of),2019,Earthquake,2100,0
2019-0553-IRN,Iran (Islamic Republic of),2019,Earthquake,23084,90000
2019-0082-IRN,Iran (Islamic Republic of),2019,Flood,20,80000
2019-0125-IRN,Iran (Islamic Republic of),2019,Flood,10001076,2500000
2019-0495-IRN,Iran (Islamic Republic of),2019,Flood,106,0
2020-0073-IRN,Iran (Islamic Republic of),2020,Earthquake,15075,0
2020-0017-IRN,Iran (Islamic Republic of),2020,Flood,196152,808000
2020-0076-IRN,Iran (Islamic Republic of),2020,Flood,24000,0
2020-0118-IRN,Iran (Islamic Republic of),2020,Flood,22,1500000
2020-0142-IRN,Iran (Islamic Republic of),2020,Flood,2501,0
2020-0519-IRN,Iran (Islamic Republic of),2020,Flood,4900,0
2020-0535-IRN,Iran (Islamic Republic of),2020,Flood,1000,50000
2021-9510-IRN,Iran (Islamic Republic of),2021,Drought,4900000,0
2021-0095-IRN,Iran (Islamic Republic of),2021,Earthquake,257724,10000
2021-0215-IRN,Iran (Islamic Republic of),2021,Earthquake,3543,0
2021-0738-IRN,Iran (Islamic Republic of),2021,Earthquake,36588,165000
2021-0259-IRN,Iran (Islamic Republic of),2021,Flood,1810,0
2021-0430-IRN,Iran (Islamic Republic of),2021,Cyclone,2600,0
2021-0645-IRN,Iran (Islamic Republic of),2021,Cyclone,122,0
2022-0402-IRN,Iran (Islamic Republic of),2022,Earthquake,22300,143000
2022-0634-IRN,Iran (Islamic Republic of),2022,Earthquake,12565,0
2022-0002-IRN,Iran (Islamic Republic of),2022,Flood,20014,0
2022-0044-IRN,Iran (Islamic Republic of),2022,Flood,18001,0
2022-0476-IRN,Iran (Islamic Republic of),2022,Flood,126775,201000
2023-0012-IRN,Iran (Islamic Republic of),2023,Earthquake,41678,50000
2023-0047-IRN,Iran (Islamic Republic of),2023,Earthquake,262404,255000
2023-0169-IRN,Iran (Islamic Republic of),2023,Earthquake,239,0
2023-0229-IRN,Iran (Islamic Republic of),2023,Cyclone,400,0
2023-0353-IRN,Iran (Islamic Republic of),2023,Cyclone,1050,0
2023-0659-IRN,Iran (Islamic Republic of),2023,Cyclone,2017,0
2024-0392-IRN,Iran (Islamic Republic of),2024,Earthquake,120,0
2024-0120-IRN,Iran (Islamic Republic of),2024,Flood,258387,0
2024-0233-IRN,Iran (Islamic Republic of),2024,Flood,46000,0
2024-0357-IRN,Iran (Islamic Republic of),2024,Flood,450,0
2024-0707-IRN,Iran (Islamic Republic of),2024,Flood,0,0
2001-0615-JAM,Jamaica,2001,Cyclone,200,55487
2002-0325-JAM,Jamaica,2002,Flood,25000,20000
2002-0627-JAM,Jamaica,2002,Cyclone,1500,30
2002-0656-JAM,Jamaica,2002,Cyclone,0,1000
2004-0415-JAM,Jamaica,2004,Cyclone,126,300000
2004-0462-JAM,Jamaica,2004,Cyclone,350000,595000
2005-0351-JAM,Jamaica,2005,Cyclone,8000,30000
2005-0382-JAM,Jamaica,2005,Cyclone,2296,1000
2005-0585-JAM,Jamaica,2005,Cyclone,100,3500
2006-0656-JAM,Jamaica,2006,Flood,5000,0
2007-0360-JAM,Jamaica,2007,Cyclone,33188,300000
2007-0523-JAM,Jamaica,2007,Cyclone,0,0
2008-0338-JAM,Jamaica,2008,Cyclone,0,0
2008-0352-JAM,Jamaica,2008,Cyclone,4000,66198
2010-0501-JAM,Jamaica,2010,Cyclone,2506,150000
2012-0410-JAM,Jamaica,2012,Cyclone,215850,16542
2014-9469-JAM,Jamaica,2014,Drought,91545,10000
2016-0355-JAM,Jamaica,2016,Cyclone,125000,0
2017-0137-JAM,Jamaica,2017,Cyclone,5000,0
2024-0422-JAM,Jamaica,2024,Cyclone,160060,1000000
2024-0822-JAM,Jamaica,2024,Cyclone,0,8000
2002-0265-KEN,Kenya,2002,Flood,150008,0
2002-0689-KEN,Kenya,2002,Flood,20000,0
2002-0711-KEN,Kenya,2002,Flood,2000,0
2002-0800-KEN,Kenya,2002,Flood,3000,0
2003-0204-KEN,Kenya,2003,Flood,60000,0
2003-0729-KEN,Kenya,2003,Flood,300,0
2004-9288-KEN,Kenya,2004,Drought,2300000,0
2004-0659-KEN,Kenya,2004,Earthquake,0,100000
2004-0152-KEN,Kenya,2004,Flood,2000,0
2004-0194-KEN,Kenya,2004,Flood,10000,0
2005-9719-KEN,Kenya,2005,Drought,3500000,0
2005-0215-KEN,Kenya,2005,Flood,25000,500
2005-0260-KEN,Kenya,2005,Flood,10000,0
2005-0526-KEN,Kenya,2005,Flood,1200,0
2006-0178-KEN,Kenya,2006,Flood,17300,0
2006-0234-KEN,Kenya,2006,Flood,13000,0
2006-0587-KEN,Kenya,2006,Flood,30000,0
2006-0624-KEN,Kenya,2006,Flood,723000,0
2007-0177-KEN,Kenya,2007,Flood,651,0
2007-0408-KEN,Kenya,2007,Flood,40000,0
2007-0613-KEN,Kenya,2007,Flood,2000,0
2008-9302-KEN,Kenya,2008,Drought,3800000,0
2008-0127-KEN,Kenya,2008,Flood,700,0
2008-0129-KEN,Kenya,2008,Flood,10000,0
2008-0260-KEN,Kenya,2008,Flood,8658,0
2008-0482-KEN,Kenya,2008,Flood,6000,0
2008-0483-KEN,Kenya,2008,Flood,6310,0
2008-0518-KEN,Kenya,2008,Flood,30770,0
2009-0494-KEN,Kenya,2009,Flood,44850,0
2009-0597-KEN,Kenya,2009,Flood,91350,0
2010-0094-KEN,Kenya,2010,Flood,141164,0
2010-0285-KEN,Kenya,2010,Flood,70000,0
2010-9082-KEN,Kenya,2011,Drought,4300000,0
2011-9663-KEN,Kenya,2011,Drought,3750000,0
2011-0423-KEN,Kenya,2011,Flood,4000,0
2011-0476-KEN,Kenya,2011,Flood,5000,0
2011-0504-KEN,Kenya,2011,Flood,91692,0
2012-0166-KEN,Kenya,2012,Flood,280670,100000
2013-0123-KEN,Kenya,2013,Flood,100020,36000
2013-0281-KEN,Kenya,2013,Flood,5000,0
2013-0305-KEN,Kenya,2013,Flood,10780,0
2013-0545-KEN,Kenya,2013,Flood,0,0
2014-9404-KEN,Kenya,2014,Drought,1600000,0
2015-0158-KEN,Kenya,2015,Flood,1500,0
2015-0159-KEN,Kenya,2015,Flood,3000,0
2015-0564-KEN,Kenya,2015,Flood,240799,0
2016-9452-KEN,Kenya,2016,Drought,3400000,0
2016-0089-KEN,Kenya,2016,Flood,1000,0
2016-0161-KEN,Kenya,2016,Flood,10000,0
2017-0205-KEN,Kenya,2017,Flood,25000,0
2018-0116-KEN,Kenya,2018,Flood,0,0
2018-0132-KEN,Kenya,2018,Flood,211188,350000
